Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1981-05-11,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,0.09421144425868988,11939200,0.0,0.0
1981-05-12,0.12221000343561172,0.12388399988412857,0.12221000343561172,0.12221000343561172,0.09421144425868988,4256000,0.0,0.0
1981-05-13,0.12221000343561172,0.12332600355148315,0.12165199965238571,0.12165199965238571,0.09378129243850708,4905600,0.0,0.0
1981-05-14,0.1210940033197403,0.1210940033197403,0.11997800320386887,0.11997800320386887,0.09249083697795868,4928000,0.0,0.0
1981-05-15,0.12276799976825714,0.12444200366735458,0.12276799976825714,0.12276799976825714,0.09464163333177567,4905600,0.0,0.0
1981-05-18,0.125,0.12611599266529083,0.125,0.125,0.09636222571134567,4166400,0.0,0.0
1981-05-19,0.12332600355148315,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.09464163333177567,25424000,0.0,0.0
1981-05-20,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09765274822711945,13283200,0.0,0.0
1981-05-21,0.13392899930477142,0.13448700308799744,0.13392899930477142,0.13392899930477142,0.10324562340974808,32211200,0.0,0.0
1981-05-22,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,0.10797737538814545,31427200,0.0,0.0
1981-05-26,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.10754724591970444,85344000,0.0,0.0
1981-05-27,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11356945335865021,149497600,0.0,0.0
1981-05-28,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11356945335865021,73987200,0.0,0.0
1981-05-29,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.11399959027767181,59382400,0.0,0.0
1981-06-01,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.11399959027767181,51251200,0.0,0.0
1981-06-02,0.141183003783226,0.141183003783226,0.140625,0.140625,0.10840749740600586,40432000,0.0,0.0
1981-06-03,0.140625,0.14174099266529083,0.140625,0.140625,0.10840749740600586,39446400,0.0,0.0
1981-06-04,0.14341500401496887,0.1439729928970337,0.14341500401496887,0.14341500401496887,0.11055836081504822,56067200,0.0,0.0
1981-06-05,0.14174099266529083,0.14174099266529083,0.141183003783226,0.141183003783226,0.10883774608373642,57680000,0.0,0.0
1981-06-08,0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,0.10496620833873749,93497600,0.0,0.0
1981-06-09,0.13895100355148315,0.13950900733470917,0.13895100355148315,0.13895100355148315,0.10711704939603806,119593600,0.0,0.0
1981-06-10,0.140625,0.14229899644851685,0.140625,0.140625,0.10840749740600586,25222400,0.0,0.0
1981-06-11,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.11313925683498383,38976000,0.0,0.0
1981-06-12,0.14564700424671173,0.14564700424671173,0.14508900046348572,0.14508900046348572,0.11184878647327423,25804800,0.0,0.0
1981-06-15,0.14508900046348572,0.14508900046348572,0.1445309966802597,0.1445309966802597,0.11141858994960785,143763200,0.0,0.0
1981-06-16,0.14229899644851685,0.14229899644851685,0.14174099266529083,0.14174099266529083,0.10926782339811325,37251200,0.0,0.0
1981-06-17,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.10754724591970444,27574400,0.0,0.0
1981-06-18,0.13950900733470917,0.140066996216774,0.13895100355148315,0.13895100355148315,0.10711704939603806,23049600,0.0,0.0
1981-06-19,0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,0.10410591959953308,27507200,0.0,0.0
1981-06-22,0.13057999312877655,0.13057999312877655,0.13002200424671173,0.13002200424671173,0.10023372620344162,10841600,0.0,0.0
1981-06-23,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,0.10195430368185043,15030400,0.0,0.0
1981-06-24,0.13002200424671173,0.13002200424671173,0.1289059966802597,0.1289059966802597,0.09937335550785065,23027200,0.0,0.0
1981-06-25,0.13169600069522858,0.1322540044784546,0.13169600069522858,0.13169600069522858,0.10152415931224823,24259200,0.0,0.0
1981-06-26,0.13113799691200256,0.13113799691200256,0.13002200424671173,0.13002200424671173,0.10023372620344162,23788800,0.0,0.0
1981-06-29,0.12667399644851685,0.12667399644851685,0.125558003783226,0.125558003783226,0.09679242223501205,10595200,0.0,0.0
1981-06-30,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08947888016700745,35907200,0.0,0.0
1981-07-01,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08861860632896423,170464000,0.0,0.0
1981-07-02,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08861860632896423,30284800,0.0,0.0
1981-07-06,0.11216499656438828,0.11216499656438828,0.11104899644851685,0.11104899644851685,0.08560743927955627,16531200,0.0,0.0
1981-07-07,0.11216499656438828,0.1132809966802597,0.11216499656438828,0.11216499656438828,0.08646775037050247,15836800,0.0,0.0
1981-07-08,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.08990904688835144,16620800,0.0,0.0
1981-07-09,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.0830264687538147,32883200,0.0,0.0
1981-07-10,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.07657333463430405,55171200,0.0,0.0
1981-07-13,0.1015629991889,0.10212100297212601,0.1015629991889,0.1015629991889,0.07829473912715912,45740800,0.0,0.0
1981-07-14,0.10602699965238571,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.08173597604036331,19779200,0.0,0.0
1981-07-15,0.10881700366735458,0.109375,0.10881700366735458,0.10881700366735458,0.0838867649435997,10953600,0.0,0.0
1981-07-16,0.11160700023174286,0.11272300034761429,0.11160700023174286,0.11160700023174286,0.08603757619857788,15232000,0.0,0.0
1981-07-17,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08904875814914703,19824000,0.0,0.0
1981-07-20,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.0830264687538147,23654400,0.0,0.0
1981-07-21,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.0825963169336319,31942400,0.0,0.0
1981-07-22,0.10212100297212601,0.10212100297212601,0.10100399702787399,0.10100399702787399,0.07786375284194946,22668800,0.0,0.0
1981-07-23,0.10379499942064285,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.08001537621021271,34451200,0.0,0.0
1981-07-24,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.0825963169336319,28851200,0.0,0.0
1981-07-27,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08603757619857788,17337600,0.0,0.0
1981-07-28,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.0830264687538147,22848000,0.0,0.0
1981-07-29,0.10658500343561172,0.10658500343561172,0.10602699965238571,0.10602699965238571,0.08173597604036331,15500800,0.0,0.0
1981-07-30,0.10993299633264542,0.11104899644851685,0.10993299633264542,0.10993299633264542,0.08474712073802948,9900800,0.0,0.0
1981-07-31,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08603757619857788,10953600,0.0,0.0
1981-08-03,0.11160700023174286,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08517729490995407,12432000,0.0,0.0
1981-08-04,0.11216499656438828,0.11272300034761429,0.11216499656438828,0.11216499656438828,0.08646775037050247,31673600,0.0,0.0
1981-08-05,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08904875814914703,17494400,0.0,0.0
1981-08-06,0.1132809966802597,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08689796924591064,10528000,0.0,0.0
1981-08-07,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08689796924591064,9206400,0.0,0.0
1981-08-10,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.08689796924591064,0,0.0,0.0
1981-08-11,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08431696891784668,71456000,0.0,0.0
1981-08-12,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.0825963169336319,26275200,0.0,0.0
1981-08-13,0.10435300320386887,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.08001537621021271,27484800,0.0,0.0
1981-08-14,0.10323700308799744,0.10323700308799744,0.10212100297212601,0.10212100297212601,0.07872483879327774,24192000,0.0,0.0
1981-08-17,0.09988799691200256,0.09988799691200256,0.09877199679613113,0.09877199679613113,0.07614313066005707,18905600,0.0,0.0
1981-08-18,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.0744224563241005,17001600,0.0,0.0
1981-08-19,0.09653999656438828,0.09653999656438828,0.09542399644851685,0.09542399644851685,0.07356216013431549,20675200,0.0,0.0
1981-08-20,0.09653999656438828,0.09709800034761429,0.09653999656438828,0.09653999656438828,0.0744224563241005,17113600,0.0,0.0
1981-08-21,0.09096000343561172,0.09096000343561172,0.0898440033197403,0.0898440033197403,0.06926055997610092,41910400,0.0,0.0
1981-08-24,0.08482100069522858,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06495819240808487,23072000,0.0,0.0
1981-08-25,0.08649600297212601,0.08705399930477142,0.08649600297212601,0.08649600297212601,0.06667959690093994,40700800,0.0,0.0
1981-08-26,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06538832187652588,33600000,0.0,0.0
1981-08-27,0.08537899702787399,0.0859379991889,0.08537899702787399,0.08537899702787399,0.06581850349903107,25916800,0.0,0.0
1981-08-28,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.06926055997610092,38035200,0.0,0.0
1981-08-31,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.06926055997610092,40947200,0.0,0.0
1981-09-01,0.09542399644851685,0.09598200023174286,0.09542399644851685,0.09542399644851685,0.07356216013431549,37027200,0.0,0.0
1981-09-02,0.09709800034761429,0.0976559966802597,0.09709800034761429,0.09709800034761429,0.07485264539718628,19376000,0.0,0.0
1981-09-03,0.09319200366735458,0.09319200366735458,0.09207600355148315,0.09207600355148315,0.07098118960857391,37475200,0.0,0.0
1981-09-04,0.09151799976825714,0.09151799976825714,0.09096000343561172,0.09096000343561172,0.07012087851762772,15254400,0.0,0.0
1981-09-08,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06797005236148834,25446400,0.0,0.0
1981-09-09,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06797005236148834,30531200,0.0,0.0
1981-09-10,0.08872800320386887,0.08928599953651428,0.08872800320386887,0.08872800320386887,0.06840028613805771,34809600,0.0,0.0
1981-09-11,0.08816999942064285,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06753993779420853,17539200,0.0,0.0
1981-09-14,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06538832187652588,27686400,0.0,0.0
1981-09-15,0.08314699679613113,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06366768479347229,19510400,0.0,0.0
1981-09-16,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06237722188234329,19353600,0.0,0.0
1981-09-17,0.07924100011587143,0.07924100011587143,0.07868299633264542,0.07868299633264542,0.06065656617283821,19376000,0.0,0.0
1981-09-18,0.07924100011587143,0.07979899644851685,0.07924100011587143,0.07924100011587143,0.06108672916889191,26320000,0.0,0.0
1981-09-21,0.07979899644851685,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.061516858637332916,49033600,0.0,0.0
1981-09-22,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.058075617998838425,47420800,0.0,0.0
1981-09-23,0.07477699965238571,0.07477699965238571,0.07366099953651428,0.07366099953651428,0.05678510665893555,28201600,0.0,0.0
1981-09-24,0.07366099953651428,0.07366099953651428,0.07310300320386887,0.07310300320386887,0.056354962289333344,18300800,0.0,0.0
1981-09-25,0.06473200023174286,0.06473200023174286,0.06361600011587143,0.06361600011587143,0.04904145374894142,34608000,0.0,0.0
1981-09-28,0.06417399644851685,0.06473200023174286,0.06417399644851685,0.06417399644851685,0.04947160929441452,91728000,0.0,0.0
1981-09-29,0.06752199679613113,0.06808000057935715,0.06752199679613113,0.06752199679613113,0.052052564918994904,94684800,0.0,0.0
1981-09-30,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.05248274281620979,49996800,0.0,0.0
1981-10-01,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.05248274281620979,61129600,0.0,0.0
1981-10-02,0.07366099953651428,0.0742190033197403,0.07366099953651428,0.07366099953651428,0.05678510665893555,45046400,0.0,0.0
1981-10-05,0.07589299976825714,0.07700899988412857,0.07589299976825714,0.07589299976825714,0.05850577726960182,43097600,0.0,0.0
1981-10-06,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.058075617998838425,28358400,0.0,0.0
1981-10-07,0.07979899644851685,0.08091499656438828,0.07979899644851685,0.07979899644851685,0.061516858637332916,38841600,0.0,0.0
1981-10-08,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06366768479347229,31091200,0.0,0.0
1981-10-09,0.08314699679613113,0.08426299691200256,0.08314699679613113,0.08314699679613113,0.06409783661365509,54521600,0.0,0.0
1981-10-12,0.0859379991889,0.08649600297212601,0.0859379991889,0.0859379991889,0.06624941527843475,27350400,0.0,0.0
1981-10-13,0.0859379991889,0.08705399930477142,0.0859379991889,0.0859379991889,0.06624941527843475,44195200,0.0,0.0
1981-10-14,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06237722188234329,30979200,0.0,0.0
1981-10-15,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06366768479347229,29433600,0.0,0.0
1981-10-16,0.0820309966802597,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.06280738860368729,36467200,0.0,0.0
1981-10-19,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.08314699679613113,0.06409783661365509,20585600,0.0,0.0
1981-10-20,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06753993779420853,35728000,0.0,0.0
1981-10-21,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06753993779420853,76899200,0.0,0.0
1981-10-22,0.08761200308799744,0.08761200308799744,0.08705399930477142,0.08705399930477142,0.06710974127054214,32278400,0.0,0.0
1981-10-23,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06538832187652588,27910400,0.0,0.0
1981-10-26,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06538832187652588,27283200,0.0,0.0
